Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (368),git:fe39609,T13BC3F983D11D5125A8C31DBEA45042E996BDF1B751733162FEECC708AB8841BA33D9AF,2,9,34e3a6451792280abad8871537e568728c45c0d530503edb37809f3882f4b392,N/A,2017-02-15T13:33:16Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (368),git:4668752,T170C30983D11D512568C31DBEA45042E996BDF1B7517331A2FEECC708AB8841BA33D9AF,4,59,679e09d171753b8ea0b9cefaa35ecccb00e94f60588c5b2e20fa74e25f7902c5,N/A,2017-02-16T17:06:16Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (368),git:9592858,T131D30983D11D5125A9C31DBEA41042E996BDF1B751733162FEECC708AB8841BA33D9AF,6,21,9f51f11039c7d7d9da82f725448d0fdfb3af0074fee327781b2a95100dd3b406,N/A,2017-02-20T18:08:54Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (368),git:46d8c0c,T1E0D3F883D11D512569C31DBEA41042E996BDF1B7517331A2FEECC708AB8841BA33D9AF,5,10,018ca252a5886311dfc704f30773b7c7c907ec533ea98cc6fd24d8894cff3355,N/A,2017-02-20T20:29:39Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (368),git:cc95b31,T18FD3F883D11D512569C31DBEA41042E996BDF1B7517331A2FEECC708AB8841BA33D9AF,1,61,4b633ba4a246b19e2f4d43543ee7211ff789facbd86accacf09cb32a44db0b3d,N/A,2017-02-23T18:35:14Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (368),git:f73b923,T116D30983D11D512569C31DBEA45042E996BDF1B7517331A2FEECC708AB8841BA33D8AF,5,69,a7fe82390306ee185ca108710f69ee053656e7a9530aa8ead6582cb08f3d676e,N/A,2017-03-01T10:25:00Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (368),git:dc21dd9,T18AD30983D11D512569C31DBEA41042E996BDF1B761733162FEECC708AB8841BA33D9AF,5,38,874c2a2295cce99dec50a5935bbfdef78579ce2835b3271bea13fd8302552e7c,N/A,2017-03-01T11:49:28Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (368),git:2dc78d0,T152D3F883D11C512569C31DBEA45042E996BDF1B751733162FEECC708AB8841BA33D9AF,6,38,8b3bd92d04d165eb6863c564c833444a13ee75a516c85588fd1723a417600e54,N/A,2017-03-03T20:45:10Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (368),git:9c55d67,T1A5D3F883D11D512559C31DBEA45042E99AADF1B761733162FEECC708AB8801BA33D9AF,7,155,28bf4c0e80e7f8ad23d006c98235592eacefcada10a1423836e99adfabb7871e,N/A,2017-03-04T21:26:02Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (302),git:8e47ff5,T15CD3F883D11D512569C31DBEA45042E996ADF1B761333162FEECC708AB8841BA33D9AF,5,31,60d8ef0f28ba291483a51f0b5e6c00a3b19e0f6023e9294a493adc754829dfb4,N/A,2017-03-05T10:06:43Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (302),git:4ae22e1,T1E3E3F883D11D512569C31DFEA45042E99AADF1B761333162FEECC708AB8841B633DDAE,7,63,ea9d16b46889245db302b1e05953a5d2419e83855b02bc0191c50e29f19dea74,N/A,2017-03-06T16:36:23Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (302),git:24a8ad8,T149E3F983D11D512569C31DFEA45042E99AADF1B761333162FEECC708AB8841B633DDAE,2,25,c337e46e09144a4bb743954f301b680cea51284c5ca013988a507d70b8a4a597,N/A,2017-03-06T22:38:06Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (302),git:e17d371,T18FE3F983D11D512569C31DFEA45042E999ADF1B761333162FEECC708AB8841BA33DDAE,3,42,4c57fd0b63c6aa772355e467e38488fad15bcf9185e73bf820807cc9b754ffa5,N/A,2017-03-07T10:51:01Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (302),git:d6d5513,T125E3F783D11D512569C31DBEA55042E99A6DF1B761333162FEECC708AB8802B633DDAF,21,168,f9b25775edb914d7bee3e0a6eecd7fc6a46fea652c09dc7ae7368cd7eff919e1,N/A,2017-03-09T08:36:42Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (302),git:79af812,T10CE3E883D11D512569C31DBEA55043E99A6DE1B751333162FEECC708AB8802B633EDAF,7,101,1de15607b28447c3bf1943299da7b799cfdc5c9e09249c5a0356f43186240f58,N/A,2017-03-09T11:30:53Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (302),git:bffa4c7,T174E3F983D11D512569C31DBDA51042E99A6DF1B761333162FEECC708AB8842B633DDAF,10,111,4df84f09661e99a5236e376db01bcc4260cd086a901d51f2107825db63595249,N/A,2017-03-11T17:44:28Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (302),git:1ae36e8,T170E3F983D11D512569C31DBDA51042E99A6DF1B761333162FEECC708AB8802B633EDAF,3,3,a8c31059fb4f2ef7719d576031f8c38891f5eb35bb87c44de9594bcba5a4f2e6,N/A,2017-03-11T17:54:04Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (302),git:564a623,T156E3F983D11D512569C31DBDA52042E99A6DF1B761333162FEECC708AB8842B633DDAF,4,17,9f759a7c46f163ec8683cd1f6b6fee72797e2d2eb01d7a77784cc3288ed8a41e,N/A,2017-03-11T18:41:01Z,https://github.com/nccgroup/redsnarf
nccgroup/redsnarf,redsnarf.py,Python script; ASCII text executable; with very long lines (302),git:4a18d4d,T163E3F983D11D512569C31DBDA52042E99A6DF1B761333162FEECC708AB8842B633DDAF,1,32,e78d3b9776b90ad007c0dc855e50c3f6fe085855f1887debbbca82989f0b974a,N/A,2017-03-12T09:48:44Z,https://github.com/nccgroup/redsnarf
