Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:fcac09c,T1D7A484316F501874125EF064F4B7BC61EEA5902B25E52800FFFDC0765F22B16AABD29B,2,89,be1d75dde004b36fbff136e9422d63c37efd63e10f63b973e4b15e2b02ff5615,N/A,2016-06-27T04:50:20Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:e2570b7,T131A484316F501874125EF064F4B7BC61EEA5902B25E52800FFFDC0765F22B16AABD29B,1,52,c39ff66f38b0f964f5ef66fa28826b7823ef69d226c5af0f281e87c10aadeb63,N/A,2016-06-27T04:59:53Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:d3273a0,T1B4A483316F501874125EF064F4B7BC61EEA5902B25E52800FFFDC0765F22B16AABD29B,2,36,3bbf8741a549744f4ac45327fcd45030225b0b9ed42db035978ef36f03df3724,N/A,2016-06-27T05:02:27Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:4e70a70,T1A3A483316F501874125EF064F4B7BC61EEA5902B25E52800FFFDC0765F22B16AABD29B,1,44,80d838572a7443560256c788039bf8ed9bc6355a518576c2c30810257ccb2a79,N/A,2016-06-27T15:26:42Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:356175e,T194A484316F501874125EF064F4B7BC61EEA5902B25E52800FFFDC0765F22B16AABD29B,2,23,6d055ff5e29689a91394c75702b2eb10009e7ebae8575b784c936b87db453d6a,N/A,2016-06-27T15:41:18Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:6673334,T10DA484316F501874125EF064F4B7BC61EEA5902B25E52800FFFDC0765F22B16AABD29B,1,58,4c0ca2b6cb220dfb1d6cedf7deef34b8f0bff4b03efefbb1ab41950c2b3372ff,N/A,2016-06-27T15:54:41Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:1caff73,T1A1A483316F501874125EF064F4B7BC61EEA5902B25E52800FFFDC0765F22B16AABD29B,2,42,fe40a7b1fcbdf45bbd7729fe5bddcfe6adc1ccf1f3e24ef2a691de85dac37e15,N/A,2016-06-29T12:03:08Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:66d106e,T111A484316F501874125EF064F4B7BC61EEA5902B25E52800FFFDC0765F22B16AABD29B,2,206,1440d29ffa17320010d8327a783a591643fb3bd2f576c62208f202b38add769f,N/A,2016-06-29T12:17:55Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:83c6d88,T168B484316F501874115EF064F4B7BC61EEA5902B25E52800FFFDC0B65F22B16AABD29B,4,166,6ceabdf963ca26bd1827048f939afbdd2a661313441f9f44279b7f650154cb95,N/A,2016-06-29T14:22:16Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:63ba777,T1E9B484316F501874115EF064F4B7BC61EEA5902B25E52800FFFDC0B65F22B16AABD29B,1,10,3e1972ecf752b4e35e02580a1bf3c5821913281ecf2fb5f7422de825d1cd86c8,N/A,2016-06-29T14:26:54Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:506a363,T12EB484316F501874115EF064F4B7BC61EEA5902B25E52800FFFDC0B65F22B16AABD29B,1,157,e901345c6aca19062b01d3a4ab7e884575b0ac501a202e44302d4e9dd150ae4e,N/A,2016-06-29T14:43:18Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:d14096f,T1CEB484316F501874115EF064F4B7BC61EEA5902B25E52800FFFDC0B65F22B16AABD29B,1,7,75ca99b7a42d3c640586dae9b3cc46ef7a276e59866b4c4615975be6ee4b1637,N/A,2016-06-29T15:52:35Z,https://github.com/NetSPI/PowerUpSQL
