Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
samratashok/nishang,Backdoors/Gupt-Backdoor.ps1,ASCII text,git:fcfa2af,T1C5C1C517651D42B40B579570119EA2C0672603BB21BE0DF8FCECA2986F519F0AF38BED,194,18741,7299991d72aadd8cee50a8a5378a2cb67bd1d8e5bc586ad98ce6661683c79971,N/A,2016-11-21T20:24:04Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/HTTP-Backdoor.ps1,ASCII text,git:1d1ac98,T1F652E950768103946ADB9094B8BFD4823E39A137378E5824FDDCE1843F13F35EAA629D,0,N/A,3b2fcd36467ad1a656571b272b7dde2903f3a9e047c8e74f2f90a94b898aaa87,N/A,2017-04-10T22:19:45Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Invoke-ADSBackdoor.ps1,Unicode text; UTF-8 (with BOM) text,git:7bcbe44,T12091B620B70C83614DDE50C078ABDD02A31EA4377D2B6C50B6EDD6589B03FB9B2E46E1,0,N/A,1bbb5eb4409e165934b81777cb2e735ef0ec7ff6fe625c6a9e4334a465043a2e,N/A,2015-03-08T12:51:04Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Set-RemotePSRemoting.ps1,Unicode text; UTF-8 (with BOM) text,git:05b6315,T1D8B1B322BF89567119C3E1CB953FCAA420B4C167667B4D15F5EE98807F407DCCE60AC9,0,N/A,7c7ec2a36cc4ded77b4b21553929d56f9414bb604173ea63f1004dbfac820a79,N/A,2017-11-08T11:09:05Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Set-RemotePSRemoting.ps1,Unicode text; UTF-8 (with BOM) text,git:01c574c,T15EB19262FFC9567119C3A18B953B8A5410B8815766BB4D10F5EE8880BF447DCCE606CA,0,N/A,edae951a634f5602cef15c3442d05fff64d3e109498668272582bf09747412a3,N/A,2017-11-08T11:17:54Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Set-RemotePSRemoting.ps1,Unicode text; UTF-8 (with BOM) text,git:1ce0bb7,T119B19362FFC9567119C3A1DB953B8A5410B8C11766BB4D14F5EE8880BF447DCCE606C9,8,919,e49116b76757330a16b891977a28579f28a41cac13324412fccade4dabd925c3,N/A,2018-11-07T06:10:36Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Set-RemotePSRemoting.ps1,Unicode text; UTF-8 (with BOM) text,git:75e7607,T18DB19362FFC9567119C3A2CB993F8A5410B8C11B66BB4D14F5EE8880BF447DCCE606CA,7,2,97ee6334b1db76f40c1febcf0548fd2821082a1b79711097a35422bbc5bb890a,N/A,2018-11-07T06:20:37Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Set-RemotePSRemoting.ps1,Unicode text; UTF-8 (with BOM) text,git:4568a0d,T147B19362FFC9567119C3A28B553F8A5410B8C11B66BB4D14F5EE8880BF447DCCE606CA,4,267,53f7de0a13437b071cff9eb1cee01c918ccd5ead2b5c10bca2a423d2caeb0608,N/A,2019-03-21T09:27:21Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Set-RemotePSRemoting.ps1,Unicode text; UTF-8 (with BOM) text,git:1c8dd89,T1A7B19362FFC9567119C3A18B553F8A6410B8811B66BB4D14F5EE8880BF447DCCE706CA,5,4,8df2f9df2bcb977f869105e1550f8640d634673a64cb3d90f806a2784bf12b4d,N/A,2019-04-05T09:53:02Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Set-RemoteWMI.ps1,Unicode text; UTF-8 (with BOM) text,git:ab71ba2,T11EF1DB12AA88C2F81B93D3A6632F7A30D1A8416F31A76DD7FCED84509F515D8D831DCA,0,N/A,8c4f38e9da2f45002e0884e45757cb09f8f1fa3d362c095c1bfe978758c35b00,N/A,2017-11-02T05:42:39Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Set-RemoteWMI.ps1,Unicode text; UTF-8 (with BOM) text,git:537bebb,T1A6F1FA12AA88C2F81BA3D3A6633F7A309168016F31A77D97F8ED84509F515D8D831D8A,23,10,2dc137bc3a439fb1fb43883e581220c2c601398cd9bc93d236b30ad32f9aa2ef,N/A,2017-11-07T18:04:55Z,https://github.com/samratashok/nishang
samratashok/nishang,Bypass/Invoke-AmsiBypass.ps1,Unicode text; UTF-8 (with BOM) text; with very long lines (29465),git:404aaa2,T12B538D68AD8923CD552BE2C40A21C585532FE3BB31167C26BDED66701F0BA79DFA3C14,0,N/A,e05ab81f77b81a23dbf7b2520d4b8649ea663773b4bca891513dceff2baf3701,N/A,2016-12-23T13:15:38Z,https://github.com/samratashok/nishang
samratashok/nishang,Bypass/Invoke-AmsiBypass.ps1,Unicode text; UTF-8 (with BOM) text; with very long lines (29465),git:ec57453,T1CC538D68AD8923CD552BE2C40A61C185532FE3BB31167C26BDED66701F0BA79DFA3C14,3,304,dcac12a4fb6ff6ee91adbe00f43f5710f81cf92cdcbe43dcf855da3cc1988ae6,N/A,2017-09-15T13:15:26Z,https://github.com/samratashok/nishang
